price,location,city,neighborhood,bedrooms,bathrooms,furnished?,surface_area,land_area,building_age,facade,property_mortgaged?,lister_type,payment_method,category,subcategory,reference_id,main_amenities,nearby,additional_amenities,property_status
11000.0,"https://www.google.com/maps/search/?api=1&query=32.466213,13.237554&zoom=15",Tripoli,Al-Bivio,4,3,False,380.0,500.0,1.0,Western,False,Agent,Cash,Property For Sale,Homes for Sale,,Air Conditioning,,,
900000.0,"https://www.google.com/maps/search/?api=1&query=32.762665,13.258868&zoom=15",Benghazi,Sidi Khalifa,7,4,False,440.0,425.0,10.0,Southern,False,Landlord,Cash,Property For Sale,Villas for Sale,,,,,
400000.0,"https://www.google.com/maps/search/?api=1&query=32.812752,13.377858&zoom=15",Tripoli,Al-Jabs,5,2,False,217.0,500.0,10.0,Northern,False,Landlord,Cash,Property For Sale,Homes for Sale,,,,,
700000.0,"https://www.google.com/maps/search/?api=1&query=32.238461,20.190889&zoom=15",Tripoli,Ain Zara,3,3,False,170.0,200.0,10.0,Eastern,False,Landlord,Cash,Property For Sale,Villas for Sale,,,,,
800000.0,"https://www.google.com/maps/search/?api=1&query=32.821186,13.111091&zoom=15",Tripoli,Al-Bivio,4,2,False,230.0,300.0,0.0,Northern,False,Agent,Cash,Property For Sale,Villas for Sale,142,,,,
530000.0,,Tripoli,Al-Hadba Al-Khadra,3,2,True,140.0,250.0,1.0,Northern,False,Agent,Cash,Property For Sale,Homes for Sale,,,,Garage Parking,
365000.0,"https://www.google.com/maps/search/?api=1&query=32.834347,13.112553&zoom=15",Tripoli,Wadi Al-Rabi,5,2,False,210.0,458.0,,Eastern,False,Landlord,Cash,Property For Sale,Homes for Sale,,,,,
365000.0,,Tripoli,Ain Zara,7,5,False,380.0,260.0,0.0,,False,Agent,Cash,Property For Sale,Homes for Sale,,,,,
930000.0,,Tripoli,Wadi Al-Rabi,2,1,False,100.0,400.0,1.0,,False,Landlord,Cash,Property For Sale,Farms & Chalets for Sale,,,,,
650000.0,,Tripoli,Wadi Al-Rabi,3,2,False,120.0,248.0,0.0,Northern,False,Agent,Cash,Property For Sale,Whole Building for Sale,,,Mosque,,Complete
150000.0,"https://www.google.com/maps/search/?api=1&query=32.665296,13.281171&zoom=15",Tripoli,Ain Zara,2,1,False,11.0,660.0,1.0,Northern,False,Landlord,Cash,Property For Sale,Homes for Sale,2025,,,,
11090111.0,"https://www.google.com/maps/search/?api=1&query=32.704742,13.305673&zoom=15",Tripoli,Al-Seyaheyya,2,1,False,1.0,1.0,6.0,,False,Agent,Cash,Property For Sale,Homes for Sale,‎091-1638706,,,,
390000.0,"https://www.google.com/maps/search/?api=1&query=32.803608,13.34795&zoom=15",Zawiya,Western Zawiya,7,7,False,220.0,240.0,10.0,Southwest,False,Landlord,Cash,Property For Sale,Homes for Sale,,,,Staircase,
10010.0,,Tripoli,Khalatat St,7,7,True,600.0,328.0,1.0,Southern,False,Landlord,Cash,Property For Sale,Homes for Sale,,,,,
1535682.0,"https://www.google.com/maps/search/?api=1&query=32.763027,12.736496&zoom=15",Tripoli,Janzour,4,3,False,247.0,235.0,1.0,Southern,False,Agent,Cash,Property For Sale,Homes for Sale,,,,,
100000.0,,Tripoli,Ain Zara,4,3,False,171.0,330.0,,Northeast,False,Agent,Cash,Property For Sale,Homes for Sale,0920452756,,,,
610000.0,"https://www.google.com/maps/search/?api=1&query=32.785792,13.015621&zoom=15",Tripoli,Ain Zara,7,2,False,250.0,1050.0,10.0,Eastern,False,Landlord,Cash,Property For Sale,Homes for Sale,,Installed Kitchen,,,
99999999.0,"https://www.google.com/maps/search/?api=1&query=32.767787,13.324359&zoom=15",Tripoli,Souq Al-Juma'a,3,2,False,285.0,385.0,20.0,Northern,False,Landlord,Cash,Property For Sale,Whole Building for Sale,,,,,Complete
1200000.0,"https://www.google.com/maps/search/?api=1&query=32.787792,13.30228&zoom=15",Tripoli,Al-Serraj,7,7,True,563.0,438.0,1.0,Western,False,Landlord,Cash,Property For Sale,Villas for Sale,,,,,
11000.0,,Tripoli,Al-Nofliyen,7,5,False,500.0,220.0,0.0,Northeast,False,Agent,Cash,Property For Sale,Villas for Sale,,,,,
2650000.0,"https://www.google.com/maps/search/?api=1&query=32.31406,15.058875&zoom=15",Tripoli,Wild Life Rd,3,2,False,140.0,200.0,10.0,Northeast,False,Landlord,Cash,Property For Sale,Homes for Sale,لا يوجد,,,,
56885.0,"https://www.google.com/maps/search/?api=1&query=32.887199,13.217298&zoom=15",Tripoli,Ain Zara,7,4,False,400.0,225.0,0.0,Eastern,False,Agent,Cash,Property For Sale,Homes for Sale,التوبة,Air Conditioning,,,
260000.0,"https://www.google.com/maps/search/?api=1&query=32.84584,13.19534&zoom=15",Tripoli,Wadi Al-Rabi,2,1,False,90.0,400.0,20.0,Eastern,False,Landlord,Cash,Property For Sale,Homes for Sale,1111,Electric Shutters,,Garage Parking,
1400000.0,"https://www.google.com/maps/search/?api=1&query=32.833797,13.260002&zoom=15",Tripoli,Tareeq Al-Mashtal,7,7,False,500.0,285.0,0.0,Northwest,False,Agent,Cash,Property For Sale,Villas for Sale,,,,,
9999.0,"https://www.google.com/maps/search/?api=1&query=32.696448,13.29868&zoom=15",Tripoli,Ain Zara,3,2,False,180.0,1000.0,6.0,Northeast,False,Agent,Cash,Property For Sale,Farms & Chalets for Sale,التوبة,,,,
1700000.0,"https://www.google.com/maps/search/?api=1&query=32.848225,13.289604&zoom=15",Tripoli,Al-Sabaa,5,5,False,150.0,335.0,0.0,Eastern,False,Agent,Cash,Property For Sale,Villas for Sale,الراجحى,,,,
800000.0,"https://www.google.com/maps/search/?api=1&query=32.778999,13.30262&zoom=15",Tripoli,Al-Sabaa,7,7,False,550.0,280.0,0.0,Northeast,False,Agent,Cash,Property For Sale,Villas for Sale,التوبة,,,Garage Parking,
3000000.0,"https://www.google.com/maps/search/?api=1&query=32.843906,13.256646&zoom=15",Al Khums,Other,7,4,False,500.0,460.0,1.0,Northwest,False,Landlord,Cash,Property For Sale,Villas for Sale,,,,,
900000.0,"https://www.google.com/maps/search/?api=1&query=32.827477,13.255802&zoom=15",Tripoli,Zanatah,7,3,False,350.0,450.0,20.0,Northeast,False,Agent,Cash,Property For Sale,Homes for Sale,,,,,
2700000.0,"https://www.google.com/maps/search/?api=1&query=32.872597,13.227217&zoom=15",Tripoli,Souq Al-Juma'a,7,5,False,500.0,210.0,,Northeast,False,Agent,Cash,Property For Sale,Villas for Sale,,,,,
1400000.0,"https://www.google.com/maps/search/?api=1&query=32.791447,13.148839&zoom=15",Tripoli,Ain Zara,5,5,False,450.0,300.0,0.0,Northern,False,Landlord,Cash,Property For Sale,Homes for Sale,,,,,
1900000.0,"https://www.google.com/maps/search/?api=1&query=32.587543,13.221522&zoom=15",Tripoli,Tareeq Al-Mashtal,7,4,False,350.0,40.0,10.0,Northeast,False,Agent,Cash,Property For Sale,Villas for Sale,,,,,
1000000.0,,Tripoli,Al-Serraj,4,5,False,580.0,500.0,1.0,,False,Landlord,Cash,Property For Sale,Villas for Sale,,,,,
1750000.0,,Tripoli,Alswani,7,4,False,351.0,1300.0,6.0,,False,Landlord,Cash,Property For Sale,Villas for Sale,,,,,
1500000.0,"https://www.google.com/maps/search/?api=1&query=32.830887,13.207823&zoom=15",Misrata,Karzaz,5,5,True,200.0,400.0,20.0,Eastern,False,Agent,Cash,Property For Sale,Homes for Sale,,,,,
650000.0,"https://www.google.com/maps/search/?api=1&query=32.71283,13.071705&zoom=15",Tripoli,Other,3,2,False,135.0,150.0,0.0,Northeast,False,Agent,Cash,Property For Sale,Villas for Sale,,Balcony,,,
400000.0,"https://www.google.com/maps/search/?api=1&query=32.78632,13.049843&zoom=15",Tripoli,Al-Serraj,4,4,False,350.0,200.0,6.0,Southeast,False,Landlord,Cash,Property For Sale,Homes for Sale,,,,,
750000.0,"https://www.google.com/maps/search/?api=1&query=32.821907,13.076027&zoom=15",Tripoli,Al-Serraj,4,5,False,370.0,175.0,0.0,Eastern,False,Agent,Cash,Property For Sale,Villas for Sale,,,School,,
350000.0,"https://www.google.com/maps/search/?api=1&query=32.821907,13.076027&zoom=15",Ajaylat,Other,7,7,False,200.0,5000.0,1.0,Northeast,False,Landlord,Cash,Property For Sale,Farms & Chalets for Sale,,Installed Kitchen,,,
950000.0,"https://www.google.com/maps/search/?api=1&query=32.811976,13.075827&zoom=15",Tripoli,Al-Baesh,2,2,True,120.0,300.0,1.0,Northern,False,Landlord,Cash,Property For Sale,Homes for Sale,,,School,,
550000.0,"https://www.google.com/maps/search/?api=1&query=32.779196,13.192797&zoom=15",Tripoli,Zanatah,5,2,False,181.0,485.0,20.0,Northern,False,Landlord,Cash,Property For Sale,Villas for Sale,,,,,
85000.0,,Tripoli,Abu Saleem,4,3,False,220.0,150.0,0.0,Southwest,False,Landlord,Cash,Property For Sale,Homes for Sale,,Laundry Room,,Garage Parking,
3800000.0,"https://www.google.com/maps/search/?api=1&query=32.778297,13.20424&zoom=15",Benghazi,Al-Fuwayhat,7,7,True,300.0,600.0,10.0,Northern,False,Landlord,Cash,Property For Sale,Villas for Sale,,,,,
390000.0,"https://www.google.com/maps/search/?api=1&query=32.79331,13.16696&zoom=15",Benghazi,Al-Faqa'at,3,3,False,168.0,400.0,,Western,False,Agent,Cash,Property For Sale,Homes for Sale,,,,,
285000.0,"https://www.google.com/maps/search/?api=1&query=32.07338,20.073149&zoom=15",Tripoli,Khallet Alforjan,3,3,False,160.0,185.0,0.0,,False,Landlord,Cash,Property For Sale,Homes for Sale,,,,,
8845.0,"https://www.google.com/maps/search/?api=1&query=32.393745,15.074216&zoom=15",Al Khums,Other,2,2,True,180.0,450.0,1.0,Northern,False,Landlord,Cash,Property For Sale,Farms & Chalets for Sale,,,Mosque,,
290000.0,"https://www.google.com/maps/search/?api=1&query=32.772789,13.23564&zoom=15",Tripoli,Khallet Alforjan,3,3,False,168.0,200.0,0.0,,False,Landlord,Cash,Property For Sale,Homes for Sale,,,,,
800000.0,"https://www.google.com/maps/search/?api=1&query=32.719276,14.060675&zoom=15",Tripoli,Tajura,1,2,False,90.0,400.0,6.0,,False,Agent,Cash,Property For Sale,Homes for Sale,,,,Garden,
325350.0,"https://www.google.com/maps/search/?api=1&query=32.772578,13.220491&zoom=15",Tripoli,Wadi Al-Rabi,3,2,False,160.0,300.0,1.0,Southeast,False,Agent,Cash,Property For Sale,Homes for Sale,,Laundry Room,,,
130000.0,"https://www.google.com/maps/search/?api=1&query=32.63657,13.249559&zoom=15",Benghazi,Qanfooda,2,1,True,200.0,200.0,1.0,Western,False,Landlord,Cash,Property For Sale,Farms & Chalets for Sale,,,,,
350000.0,"https://www.google.com/maps/search/?api=1&query=32.708618,13.057991&zoom=15",Tripoli,Khallet Alforjan,3,3,False,165.0,180.0,0.0,,False,Landlord,Cash,Property For Sale,Homes for Sale,,,,,
285000.0,,Benghazi,Al Hada'iq,4,4,False,135.0,450.0,0.0,,False,Agent,Cash,Property For Sale,Villas for Sale,,,,,
350000.0,,Tripoli,Al-Bivio,5,4,False,206.0,130.0,,Eastern,False,Landlord,Cash,Property For Sale,Homes for Sale,منزل دورين خليجي,,,Facilities for the Disabled,
220000.0,"https://www.google.com/maps/search/?api=1&query=32.802647,13.411578&zoom=15",Benghazi,Kuwayfiyah,3,2,False,240.0,460.0,0.0,,False,Agent,Cash,Property For Sale,Homes for Sale,0920389879,,Supermarket,,
300000.0,,Benghazi,Al-Sayeda A'esha,5,4,False,400.0,500.0,,,False,Landlord,Cash,Property For Sale,Villas for Sale,,,,,
1050000.0,,Tripoli,Al-Sareem,7,2,False,179.0,179.0,20.0,,False,Agent,Cash,Property For Sale,Homes for Sale,,,,,
1250000.0,,Tripoli,Souq Al-Juma'a,7,2,False,500.0,500.0,6.0,Northern,False,Agent,Cash,Property For Sale,Villas for Sale,,,,,
2500000.0,,Tripoli,Zanatah,7,4,False,1100.0,450.0,0.0,Northern,False,Agent,Cash,Property For Sale,Villas for Sale,526,,,,
230000.0,"https://www.google.com/maps/search/?api=1&query=31.991516,20.132471&zoom=15",Misrata,AlZawraq,3,2,True,160.0,420.0,1.0,Northeast,False,Landlord,Cash,Property For Sale,Farms & Chalets for Sale,,,,,
225000.0,"https://www.google.com/maps/search/?api=1&query=31.772616,20.325654&zoom=15",Tripoli,Al-Hadba Al-Khadra,5,4,False,315.0,400.0,20.0,Eastern,False,Landlord,Cash,Property For Sale,Villas for Sale,,Balcony,,,
532315.0,"https://www.google.com/maps/search/?api=1&query=32.849876,13.196369&zoom=15",Tripoli,Al-Seyaheyya,7,7,False,600.0,540.0,10.0,Northeast,False,Landlord,Cash,Property For Sale,Villas for Sale,6,,,,
420000.0,"https://www.google.com/maps/search/?api=1&query=32.08897,20.090343&zoom=15",Tripoli,Gasr Garabulli,2,2,True,200.0,200.0,0.0,Western,False,Landlord,Cash,Property For Sale,Farms & Chalets for Sale,,,,,
4300000.0,"https://www.google.com/maps/search/?api=1&query=32.818657,13.069092&zoom=15",Benghazi,Al-Berka,3,2,False,150.0,150.0,10.0,Northern,False,Agent,Cash,Property For Sale,Whole Building for Sale,,,,,Complete
5432.0,"https://www.google.com/maps/search/?api=1&query=32.793156,13.652924&zoom=15",Benghazi,Lebanon District,7,7,False,270.0,500.0,1.0,,False,Agent,Cash,Property For Sale,Villas for Sale,,,,,
1250000.0,"https://www.google.com/maps/search/?api=1&query=32.067795,20.110304&zoom=15",Benghazi,Tabalino,7,7,False,1200.0,600.0,1.0,,False,Agent,Cash,Property For Sale,Villas for Sale,,,,,
2500000.0,"https://www.google.com/maps/search/?api=1&query=32.067795,20.110346&zoom=15",Tripoli,Tareeq Al-Mashtal,7,7,False,700.0,376.0,,Northwest,False,Landlord,Cash,Property For Sale,Villas for Sale,105090,Balcony,,,
6000000.0,"https://www.google.com/maps/search/?api=1&query=32.067795,20.110302&zoom=15",Benghazi,Diplomacy District,7,7,False,665.0,1200.0,6.0,,False,Agent,Cash,Property For Sale,Villas for Sale,,,,,
129875.0,"https://www.google.com/maps/search/?api=1&query=32.843613,13.293721&zoom=15",Benghazi,Qar Yunis,3,2,True,120.0,300.0,1.0,,False,Agent,Cash,Property For Sale,Farms & Chalets for Sale,,,,,
450000.0,"https://www.google.com/maps/search/?api=1&query=32.068111,20.11067&zoom=15",Benghazi,As-Sulmani,3,2,False,944.0,236.0,,Northern,False,Agent,Cash,Property For Sale,Whole Building for Sale,,,,,Complete
385000.0,"https://www.google.com/maps/search/?api=1&query=32.067963,20.110191&zoom=15",Benghazi,Al-Rahba,7,7,False,360.0,900.0,10.0,,False,Agent,Cash,Property For Sale,Villas for Sale,,,,,
7500000.0,"https://www.google.com/maps/search/?api=1&query=32.125858,20.098566&zoom=15",Benghazi,Beloun,7,7,False,240.0,450.0,0.0,,False,Agent,Cash,Property For Sale,Villas for Sale,,,,,
4000000.0,"https://www.google.com/maps/search/?api=1&query=32.077194,20.097017&zoom=15",Benghazi,Al Hawary,5,5,False,500.0,900.0,1.0,,False,Agent,Cash,Property For Sale,Villas for Sale,,,,,
3000000.0,"https://www.google.com/maps/search/?api=1&query=32.079254,20.0961&zoom=15",Benghazi,Al-Wakalat Street,4,4,False,600.0,1000.0,10.0,,False,Agent,Cash,Property For Sale,Villas for Sale,,,,,
6500000.0,"https://www.google.com/maps/search/?api=1&query=32.067795,20.110304&zoom=15",Benghazi,Al-Fuwayhat,7,7,False,500.0,1180.0,10.0,,False,Agent,Cash,Property For Sale,Villas for Sale,,,,,
750000.0,"https://www.google.com/maps/search/?api=1&query=32.06778,20.110458&zoom=15",Benghazi,Bohdema,3,2,False,200.0,200.0,10.0,Northern,False,Agent,Cash,Property For Sale,Whole Building for Sale,,,,,Complete
3500000.0,"https://www.google.com/maps/search/?api=1&query=0.932727,0.586328&zoom=15",Benghazi,Al Hawary,3,2,False,2000.0,1000.0,0.0,Northeast,False,Agent,Cash,Property For Sale,Whole Building for Sale,,,,,Complete
1100000.0,"https://www.google.com/maps/search/?api=1&query=32.067772,20.110462&zoom=15",Benghazi,Dakkadosta,3,2,False,250.0,300.0,,,False,Agent,Cash,Property For Sale,Whole Building for Sale,,,,,Complete
6000000.0,"https://www.google.com/maps/search/?api=1&query=32.067749,20.069267&zoom=15",Benghazi,Qaminis,3,2,False,250.0,400.0,10.0,Eastern,False,Landlord,Cash,Property For Sale,Villas for Sale,,,,,
5000000.0,,Tripoli,Al-Hadba Al-Khadra,4,2,True,180.0,400.0,20.0,Eastern,False,Landlord,Cash,Property For Sale,Homes for Sale,,,,,
1100000.0,"https://www.google.com/maps/search/?api=1&query=32.845535,13.18363&zoom=15",Tripoli,Abu Saleem,4,3,False,220.0,150.0,0.0,Southeast,False,Landlord,Cash,Property For Sale,Homes for Sale,,,,,
96723200.0,"https://www.google.com/maps/search/?api=1&query=32.119424,20.086791&zoom=15",Tripoli,Al-Hadaba'tool Rd,4,2,False,144.0,144.0,20.0,Southern,True,Landlord,Cash,Property For Sale,Homes for Sale,000000000000,,,,
390000.0,"https://www.google.com/maps/search/?api=1&query=32.792828,13.165126&zoom=15",Tripoli,Al-Serraj,7,7,False,500.0,230.0,0.0,,False,Agent,Cash,Property For Sale,Villas for Sale,,,,,
700000.0,"https://www.google.com/maps/search/?api=1&query=32.831431,13.209839&zoom=15",Tripoli,Al-Serraj,7,7,False,350.0,170.0,0.0,,False,Agent,Cash,Property For Sale,Villas for Sale,,,,,
950000.0,,Tripoli,Gorje,4,2,False,110.0,110.0,20.0,Southern,False,Landlord,Cash,Property For Sale,Homes for Sale,,,,,
500000.0,,Tripoli,Al-Serraj,7,7,False,350.0,350.0,0.0,,False,Agent,Cash,Property For Sale,Villas for Sale,,,,,
625000.0,"https://www.google.com/maps/search/?api=1&query=32.871208,13.146643&zoom=15",Tripoli,Ain Zara,4,4,False,256.0,155.0,0.0,Western,False,Landlord,Cash,Property For Sale,Homes for Sale,,,,,
950000.0,,Tripoli,Ain Zara,4,3,False,635.0,400.0,1.0,Northwest,False,Landlord,Cash,Property For Sale,Homes for Sale,,,,,
760000.0,"https://www.google.com/maps/search/?api=1&query=32.792278,13.315684&zoom=15",Benghazi,Al Hawary,7,4,False,420.0,580.0,6.0,Northern,False,Landlord,Cash,Property For Sale,Villas for Sale,,,,,
16000.0,"https://www.google.com/maps/search/?api=1&query=32.809235,13.318665&zoom=15",Tripoli,Arada,7,3,False,290.0,300.0,1.0,,False,Landlord,Cash,Property For Sale,Homes for Sale,,,,,
1500000.0,"https://www.google.com/maps/search/?api=1&query=32.041395,20.130351&zoom=15",Tripoli,Other,7,3,False,145.0,145.0,20.0,Southern,False,Agent,Cash,Property For Sale,Homes for Sale,,,,,
10000.0,"https://www.google.com/maps/search/?api=1&query=32.871803,13.244706&zoom=15",Tripoli,Al-Serraj,7,7,False,180.0,350.0,0.0,,False,Agent,Cash,Property For Sale,Villas for Sale,,,,,
15874520.0,"https://www.google.com/maps/search/?api=1&query=32.886341,13.191628&zoom=15",Tripoli,Al-Serraj,7,7,False,485.0,200.0,0.0,,False,Agent,Cash,Property For Sale,Villas for Sale,,,,,
950000.0,,Tripoli,Al-Serraj,7,7,False,380.0,200.0,0.0,,False,Agent,Cash,Property For Sale,Villas for Sale,,,,,
1150000.0,,Tripoli,Al-Serraj,5,4,False,550.0,470.0,0.0,,False,Agent,Cash,Property For Sale,Villas for Sale,,,,,
1250000.0,,Tripoli,Al-Serraj,7,7,False,180.0,320.0,0.0,,False,Agent,Cash,Property For Sale,Villas for Sale,,,,,
3000000.0,,Tripoli,Al-Zawiyah St,3,2,False,350.0,400.0,20.0,Northern,False,Agent,Cash,Property For Sale,Whole Building for Sale,,,,,Complete
1050000.0,,Tripoli,Kashlaf,7,7,False,2147483647.0,600.0,20.0,,False,Landlord,Cash,Property For Sale,Homes for Sale,,Balcony,,,
4256087.0,"https://www.google.com/maps/search/?api=1&query=32.878468,13.190663&zoom=15",Tripoli,Ain Zara,5,4,False,280.0,500.0,1.0,Southwest,False,Landlord,Cash,Property For Sale,Homes for Sale,,,,,
5500000.0,"https://www.google.com/maps/search/?api=1&query=32.861349,13.131945&zoom=15",Tripoli,Al-Zawiyah St,3,1,False,135.0,135.0,20.0,,False,Agent,Cash,Property For Sale,Homes for Sale,,,,,
4870569.0,"https://www.google.com/maps/search/?api=1&query=32.860832,13.177612&zoom=15",Tripoli,Mizran St,3,2,False,240.0,240.0,10.0,Southern,False,Agent,Cash,Property For Sale,Whole Building for Sale,,,,,Complete
800000.0,,Tripoli,University of Tripoli,7,7,False,640.0,500.0,1.0,Eastern,False,Agent,Cash,Property For Sale,Villas for Sale,,,,,
6300058.0,"https://www.google.com/maps/search/?api=1&query=32.874462,13.171486&zoom=15",Tripoli,Al-Zawiyah St,4,1,False,180.0,188.0,20.0,Western,False,Agent,Cash,Property For Sale,Homes for Sale,,,,,
8742809.0,,Benghazi,Sidi Khalifa,2,1,False,90.0,315.0,1.0,,False,Landlord,Cash,Property For Sale,Homes for Sale,,,,,
270000.0,"https://www.google.com/maps/search/?api=1&query=32.753298,13.143588&zoom=15",Benghazi,Sidi Khalifa,2,1,False,90.0,315.0,1.0,,False,Landlord,Cash,Property For Sale,Homes for Sale,,,,,
110000.0,"https://www.google.com/maps/search/?api=1&query=32.211449,20.18026&zoom=15",Tripoli,Airport Road,5,3,False,170.0,705.0,1.0,Southwest,False,Agent,Cash,Property For Sale,Villas for Sale,,,,Staircase,
96723200.0,,Tripoli,Souq Al-Juma'a,7,5,False,600.0,1000.0,20.0,,False,Agent,Cash,Property For Sale,Homes for Sale,,,Supermarket,,
7000.0,"https://www.google.com/maps/search/?api=1&query=32.894363,13.234073&zoom=15",Tripoli,Al-Hashan,7,7,False,1300.0,1001.0,6.0,,False,Agent,Cash,Property For Sale,Homes for Sale,,,,,
550000.0,"https://www.google.com/maps/search/?api=1&query=32.821906,13.076027&zoom=15",Tripoli,Souq Al-Juma'a,7,5,False,180.0,171.0,6.0,,False,Landlord,Cash,Property For Sale,Homes for Sale,,,,Staircase,
970000.0,"https://www.google.com/maps/search/?api=1&query=32.870502,13.262682&zoom=15",Tripoli,Wadi Al-Rabi,1,1,False,30.0,150.0,,Southern,False,Landlord,Cash,Property For Sale,Farms & Chalets for Sale,,,,,
135000.0,"https://www.google.com/maps/search/?api=1&query=32.141926,20.083677&zoom=15",Tripoli,Al-Jamahirriyah St,3,2,False,333.0,3333.0,20.0,Western,False,Landlord,Cash,Property For Sale,Whole Building for Sale,,,,,Complete
68000.0,"https://www.google.com/maps/search/?api=1&query=32.700481,13.316745&zoom=15",Jafara,Aziziya,7,4,False,379.0,700.0,10.0,Northern,True,Landlord,Cash,Property For Sale,Homes for Sale,55⁵55,,,,
150000.0,"https://www.google.com/maps/search/?api=1&query=32.846152,13.163235&zoom=15",Tripoli,Tajura,3,2,False,200.0,360.0,6.0,Eastern,False,Landlord,Cash,Property For Sale,Homes for Sale,0911467816,Air Conditioning,Mosque,,
250000.0,"https://www.google.com/maps/search/?api=1&query=32.792324,13.34971&zoom=15",Tripoli,Al-Baesh,3,1,True,125.0,250.0,0.0,,False,Landlord,Cash,Property For Sale,Farms & Chalets for Sale,,,,,
335000.0,"https://www.google.com/maps/search/?api=1&query=32.743595,13.350499&zoom=15",Tripoli,Al-Serraj,4,5,False,470.0,227.0,0.0,,False,Agent,Cash,Property For Sale,Villas for Sale,348,Private Pool,,,
348348.0,,Tripoli,Ain Zara,3,2,False,450.0,530.0,1.0,Northeast,False,Landlord,Cash,Property For Sale,Whole Building for Sale,,,,,Complete
1050000.0,,Tripoli,Al-Sabaa,7,4,False,450.0,300.0,0.0,Southeast,False,Agent,Cash,Property For Sale,Villas for Sale,1313,,,,
370000.0,"https://www.google.com/maps/search/?api=1&query=32.064617,20.085917&zoom=15",Tripoli,Al-Bivio,4,2,False,170.0,220.0,0.0,,False,Agent,Cash,Property For Sale,Homes for Sale,,,,,
10000.0,"https://www.google.com/maps/search/?api=1&query=32.327154,15.099354&zoom=15",Tripoli,Al-Mashtal Rd,1,1,True,200.0,200.0,20.0,Western,False,Landlord,Cash,Property For Sale,Homes for Sale,,Central Air Conditioning,Bank / ATM,Security,
350000.0,"https://www.google.com/maps/search/?api=1&query=32.852535,13.318093&zoom=15",Tripoli,Salah Al-Din,7,7,False,300.0,560.0,0.0,Eastern,False,Agent,Cash,Property For Sale,Villas for Sale,,,,,
315000.0,"https://www.google.com/maps/search/?api=1&query=32.881111,13.191559&zoom=15",Tripoli,Ghut Shaal,4,2,False,200.0,200.0,20.0,Eastern,False,Landlord,Cash,Property For Sale,Homes for Sale,,,,,
30000.0,"https://www.google.com/maps/search/?api=1&query=32.784836,13.250104&zoom=15",Tripoli,Ain Zara,4,3,False,185.0,200.0,0.0,,False,Agent,Cash,Property For Sale,Homes for Sale,,,,,
900000.0,"https://www.google.com/maps/search/?api=1&query=32.857201,13.105407&zoom=15",Tripoli,Ain Zara,4,3,False,180.0,160.0,0.0,,False,Agent,Cash,Property For Sale,Homes for Sale,,,,,
550000.0,,Tripoli,Ras Hassan,7,3,False,152.0,152.0,20.0,Western,False,Agent,Cash,Property For Sale,Homes for Sale,,,,,
475000.0,,Tripoli,Other,5,5,True,540.0,502.0,1.0,Northeast,False,Landlord,Cash,Property For Sale,Villas for Sale,,,,,
850000.0,"https://www.google.com/maps/search/?api=1&query=32.72456,13.231413&zoom=15",Tripoli,Ain Zara,7,4,False,280.0,200.0,0.0,,False,Agent,Cash,Property For Sale,Villas for Sale,,,,,
2300000.0,"https://www.google.com/maps/search/?api=1&query=32.817348,13.119887&zoom=15",Tripoli,Al-Jadada'a,7,4,False,270.0,500.0,10.0,Eastern,False,Landlord,Cash,Property For Sale,Villas for Sale,,,,,
610000.0,,Tripoli,Ain Zara,4,2,False,155.0,175.0,0.0,,False,Agent,Cash,Property For Sale,Homes for Sale,,,,,
1350000.0,"https://www.google.com/maps/search/?api=1&query=32.803908,13.329058&zoom=15",Tripoli,Jazeerat Al-Fahm,4,3,False,200.0,300.0,10.0,Eastern,False,Landlord,Cash,Property For Sale,Homes for Sale,,,,,
275000.0,,Tripoli,Tareeq Al-Mashtal,7,4,False,335.0,230.0,0.0,,False,Agent,Cash,Property For Sale,Homes for Sale,,,,,
600000.0,"https://www.google.com/maps/search/?api=1&query=32.813217,13.17573&zoom=15",Tripoli,Ain Zara,3,3,False,210.0,215.0,0.0,,False,Agent,Cash,Property For Sale,Homes for Sale,,,,,
15000000.0,,Tripoli,Ain Zara,4,3,False,150.0,180.0,0.0,,False,Agent,Cash,Property For Sale,Homes for Sale,,,,,
650000.0,,Tripoli,Ain Zara,4,3,False,150.0,175.0,0.0,,False,Agent,Cash,Property For Sale,Homes for Sale,,,,,
360000.0,,Tripoli,Ain Zara,7,4,False,260.0,175.0,0.0,,False,Agent,Cash,Property For Sale,Homes for Sale,,,,,
320000.0,,Tripoli,Ain Zara,4,3,False,187.0,165.0,0.0,,False,Agent,Cash,Property For Sale,Homes for Sale,,,,,
645000.0,,Tripoli,Ain Zara,7,4,False,370.0,320.0,0.0,,False,Agent,Cash,Property For Sale,Homes for Sale,,,,,
480000.0,,Tripoli,Ain Zara,4,3,False,155.0,175.0,0.0,,False,Agent,Cash,Property For Sale,Homes for Sale,,,,,
900000.0,,Tripoli,Tajura,4,3,False,180.0,250.0,0.0,,False,Agent,Cash,Property For Sale,Homes for Sale,,,,,
275000.0,,Tripoli,Ain Zara,4,3,False,158.0,178.0,0.0,,False,Agent,Cash,Property For Sale,Homes for Sale,,,,,
380000.0,"https://www.google.com/maps/search/?api=1&query=32.786404,13.325174&zoom=15",Tripoli,Ain Zara,4,3,False,180.0,205.0,,Northern,False,Agent,Cash,Property For Sale,Homes for Sale,,,,,
